cfg,class,video,tag,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
Still,F1,animals_09.y4m,v7.0.0,-10.6623,-22.0366,-22.8372,-11.9049,-9.0371,-10.3996,-12.6717,-11.9785,-10.5979,-12.6891,-10.6623,-22.0366,-22.8372,-11.3646
Still,F1,animals_09.y4m,v8.0.0,-10.7836,-20.7936,-22.8697,-11.9463,-8.8394,-10.2191,-13.3879,-12.7485,-10.4563,-12.5788,-10.7836,-20.7936,-22.8697,-11.4355
Still,F1,buildings_02.y4m,v2.0.0,-3.1829,-24.8884,-26.9369,-5.4696,-5.3905,-4.836,-6.7892,-6.6953,-7.6586,-10.8811,-3.1829,-24.8884,-26.9369,-4.1105
Still,F1,buildings_02.y4m,v3.0.0,-4.6578,-25.5046,-27.475,-6.8596,-7.4839,-6.3713,-7.9054,-7.7401,-9.1629,-11.7933,-4.6578,-25.5046,-27.475,-5.5728
Still,F1,buildings_02.y4m,v4.0.0,-7.6895,-32.9598,-35.0032,-10.33,-10.5,-9.9701,-10.8713,-10.2986,-12.4773,-16.0044,-7.6895,-32.9598,-35.0032,-8.7973
Still,F1,buildings_02.y4m,v5.0.0,-11.3896,-36.4094,-37.4197,-13.9506,-14.4724,-13.8864,-18.0744,-17.1686,-17.0405,-19.6585,-11.3896,-36.4094,-37.4197,-12.531
Still,F1,buildings_02.y4m,v6.0.0,-11.9319,-37.5639,-38.6572,-14.6081,-14.8637,-14.7261,-18.6012,-17.6804,-17.7812,-20.425,-11.9319,-37.5639,-38.6572,-13.1231
Still,F1,buildings_02.y4m,v7.0.0,-12.2644,-38.3314,-40.2222,-15.011,-15.7278,-15.5968,-19.2512,-18.2505,-18.4812,-21.128,-12.2644,-38.3314,-40.2222,-13.4948
Still,F1,buildings_02.y4m,v8.0.0,-14.3324,-40.419,-41.6244,-17.0543,-16.8821,-17.6522,-22.6732,-21.7355,-21.086,-22.9467,-14.3324,-40.419,-41.6244,-15.5727
Still,F1,buildings_03.y4m,v2.0.0,-1.0917,-18.4286,-21.4399,-2.7397,-2.3646,-1.563,-1.8582,-1.7983,-3.8167,-5.5015,-1.0917,-18.4286,-21.4399,-1.7399
Still,F1,buildings_03.y4m,v3.0.0,-1.5885,-22.0519,-23.3774,-3.4337,-1.7896,-1.9472,-4.1645,-2.7595,-4.2566,-6.4828,-1.5885,-22.0519,-23.3774,-2.3219
Still,F1,buildings_03.y4m,v4.0.0,-3.7693,-30.2758,-30.7279,-6.1418,-2.2259,-3.973,-5.0274,-3.3789,-6.7015,-9.4514,-3.7693,-30.2758,-30.7279,-4.7156
Still,F1,buildings_03.y4m,v5.0.0,-3.7653,-30.2245,-30.8156,-6.1422,-2.429,-3.9113,-4.9369,-3.5115,-6.7904,-9.5367,-3.7653,-30.2245,-30.8156,-4.7394
Still,F1,buildings_03.y4m,v6.0.0,-4.4621,-30.8112,-31.9984,-6.919,-3.307,-4.9124,-6.3936,-4.9721,-7.9209,-10.4744,-4.4621,-30.8112,-31.9984,-5.4915
Still,F1,buildings_03.y4m,v7.0.0,-4.0972,-30.9561,-32.4808,-6.5383,-2.7394,-4.801,-6.2703,-4.8857,-7.7783,-10.2159,-4.0972,-30.9561,-32.4808,-5.1848
Still,F1,buildings_03.y4m,v8.0.0,-4.0701,-30.8767,-32.2871,-6.526,-2.7444,-4.9132,-6.5472,-5.1093,-7.7652,-10.2023,-4.0701,-30.8767,-32.2871,-5.1475
Still,F1,church.y4m,v2.0.0,-4.4449,-3.9924,-3.6599,-4.3836,-2.9539,-4.2169,-3.9476,-4.1803,-4.2608,-3.8247,-4.4449,-3.9924,-3.6599,-4.3234
Still,F1,church.y4m,v3.0.0,-6.8181,-5.5378,-4.5997,-6.6418,-5.3726,-7.0458,-6.1328,-6.2209,-6.7849,-5.6058,-6.8181,-5.5378,-4.5997,-6.5075
Still,F1,church.y4m,v4.0.0,-11.0478,-15.2972,-15.5696,-11.5152,-8.542,-10.998,-10.1977,-10.055,-11.3905,-12.2654,-11.0478,-15.2972,-15.5696,-11.836
Still,F1,church.y4m,v5.0.0,-12.3586,-16.2207,-17.0465,-12.8126,-9.9088,-12.1269,-12.0366,-11.9631,-12.578,-13.4638,-12.3586,-16.2207,-17.0465,-13.147
Still,F1,church.y4m,v6.0.0,-13.8204,-18.7508,-19.206,-14.3735,-11.267,-13.7097,-12.914,-13.1321,-14.1706,-15.6902,-13.8204,-18.7508,-19.206,-14.7893
Still,F1,church.y4m,v7.0.0,-14.752,-21.288,-22.3544,-15.5179,-11.9686,-14.7102,-13.6451,-13.9793,-15.3631,-17.6833,-14.752,-21.288,-22.3544,-16.035
Still,F1,church.y4m,v8.0.0,-14.9072,-21.5225,-22.9138,-15.6968,-11.9238,-14.7327,-14.6041,-14.7365,-15.4952,-17.6686,-14.9072,-21.5225,-22.9138,-16.2086
Still,F1,fireworks_01.y4m,v2.0.0,-1.0619,-25.1716,-25.6746,-3.5619,-2.4812,-0.7449,-3.5469,-3.3838,-2.5082,-9.2264,-1.0619,-25.1716,-25.6746,-1.6624
Still,F1,fireworks_01.y4m,v3.0.0,-1.8117,-27.9123,-27.7195,-4.4777,-1.7359,-1.4336,-6.6433,-5.8851,-3.3853,-10.5945,-1.8117,-27.9123,-27.7195,-2.4526
Still,F1,fireworks_01.y4m,v4.0.0,-4.2193,-34.6623,-36.0619,-7.5052,-2.786,-3.818,-7.8306,-7.0161,-5.4495,-13.3791,-4.2193,-34.6623,-36.0619,-4.9867
Still,F1,fireworks_01.y4m,v5.0.0,-4.49,-35.8823,-37.7395,-7.9246,-3.7161,-4.053,-8.5393,-7.5888,-5.8735,-13.8125,-4.49,-35.8823,-37.7395,-5.2993
Still,F1,fireworks_01.y4m,v6.0.0,-5.1536,-37.6974,-40.287,-8.6978,-3.8978,-4.9755,-9.7767,-8.8344,-7.0085,-14.6157,-5.1536,-37.6974,-40.287,-6.0125
Still,F1,fireworks_01.y4m,v7.0.0,-5.2721,-37.5944,-39.6962,-8.7301,-3.5571,-5.0023,-8.0746,-7.7411,-6.7339,-14.5562,-5.2721,-37.5944,-39.6962,-6.1259
Still,F1,fireworks_01.y4m,v8.0.0,-5.3992,-37.9767,-39.3258,-8.8295,-4.1024,-5.0987,-10.3659,-9.6264,-7.0547,-14.7075,-5.3992,-37.9767,-39.3258,-6.2518
Still,F1,flowerfield.y4m,v2.0.0,-2.9546,-3.2588,-3.8651,-3.009,-1.918,-2.2912,-3.6721,-3.8318,-2.7645,-2.6754,-2.9546,-3.2588,-3.8651,-3.1046
Still,F1,flowerfield.y4m,v3.0.0,-4.1693,-3.1162,-2.8898,-4.023,-3.11,-3.6074,-4.1769,-4.5998,-3.942,-3.1728,-4.1693,-3.1162,-2.8898,-3.8055
Still,F1,flowerfield.y4m,v4.0.0,-6.343,-7.3598,-8.0036,-6.4934,-4.3743,-5.696,-6.5504,-6.9191,-6.542,-6.3111,-6.343,-7.3598,-8.0036,-6.7373
Still,F1,flowerfield.y4m,v5.0.0,-7.3194,-8.7784,-9.5163,-7.5311,-4.8869,-6.6286,-7.1329,-7.582,-7.4351,-7.4174,-7.3194,-8.7784,-9.5163,-7.8694
Still,F1,flowerfield.y4m,v6.0.0,-8.656,-9.7027,-10.5231,-8.8222,-6.3811,-8.0321,-9.1704,-9.4643,-8.8571,-8.5573,-8.656,-9.7027,-10.5231,-9.093
Still,F1,flowerfield.y4m,v7.0.0,-8.7376,-9.466,-10.4874,-8.8766,-6.6703,-8.2025,-9.4925,-9.8404,-8.9098,-8.6152,-8.7376,-9.466,-10.4874,-9.0965
Still,F1,flowerfield.y4m,v8.0.0,-9.1489,-9.7364,-10.5613,-9.2596,-6.6909,-8.2731,-10.2153,-10.1572,-9.0214,-8.908,-9.1489,-9.7364,-10.5613,-9.4347
Still,F1,flowers_08.y4m,v2.0.0,-1.8738,-6.5846,-11.5559,-2.5754,-3.866,-3.3744,-3.2638,-3.2167,-3.8246,-4.8366,-1.8738,-6.5846,-11.5559,-2.421
Still,F1,flowers_08.y4m,v3.0.0,-2.8911,-7.5876,-12.0699,-3.5669,-3.8402,-4.1646,-4.0495,-3.3916,-4.4983,-5.6662,-2.8911,-7.5876,-12.0699,-3.4216
Still,F1,flowers_08.y4m,v4.0.0,-4.8106,-10.1793,-17.4845,-5.7037,-4.8654,-6.4755,-5.0564,-4.4718,-6.5723,-8.2794,-4.8106,-10.1793,-17.4845,-5.4616
Still,F1,flowers_08.y4m,v5.0.0,-5.1533,-11.8755,-18.9547,-6.1723,-5.1241,-6.6905,-5.7086,-5.1303,-6.9926,-8.9282,-5.1533,-11.8755,-18.9547,-5.9541
Still,F1,flowers_08.y4m,v6.0.0,-5.9393,-13.4402,-20.3578,-7.0291,-6.2295,-7.8191,-6.7255,-6.2216,-8.278,-9.9131,-5.9393,-13.4402,-20.3578,-6.8335
Still,F1,flowers_08.y4m,v7.0.0,-5.6027,-13.4923,-20.7031,-6.7461,-6.0866,-7.7797,-7.0974,-6.5055,-8.1688,-9.878,-5.6027,-13.4923,-20.7031,-6.5605
Still,F1,flowers_08.y4m,v8.0.0,-6.008,-13.6778,-21.0962,-7.1413,-6.3383,-8.3818,-8.1476,-7.3009,-8.6746,-10.1837,-6.008,-13.6778,-21.0962,-6.953
Still,F1,flowers_12.y4m,v2.0.0,-3.1059,-17.3576,-19.8096,-4.6534,-3.483,-3.4206,-3.9101,-4.291,-3.9424,-7.4441,-3.1059,-17.3576,-19.8096,-3.8301
Still,F1,flowers_12.y4m,v3.0.0,-4.8918,-19.6297,-20.9759,-6.4315,-5.0509,-5.0398,-6.2538,-6.0925,-6.1623,-9.0663,-4.8918,-19.6297,-20.9759,-5.6315
Still,F1,flowers_12.y4m,v4.0.0,-6.9836,-24.3562,-27.2604,-8.8737,-4.8551,-6.9833,-5.4853,-6.2668,-8.0176,-11.919,-6.9836,-24.3562,-27.2604,-7.8792
Still,F1,flowers_12.y4m,v5.0.0,-7.2455,-24.847,-28.2479,-9.1874,-5.1772,-7.2389,-6.2282,-6.9864,-8.4548,-12.3247,-7.2455,-24.847,-28.2479,-8.1852
Still,F1,flowers_12.y4m,v6.0.0,-8.3906,-27.365,-30.3895,-10.4707,-7.2026,-8.8007,-8.219,-8.8547,-10.1567,-13.9647,-8.3906,-27.365,-30.3895,-9.4087
Still,F1,flowers_12.y4m,v7.0.0,-8.0714,-27.3931,-30.5155,-10.1864,-6.9555,-8.6127,-8.1644,-8.8804,-9.9726,-13.823,-8.0714,-27.3931,-30.5155,-9.1195
Still,F1,flowers_12.y4m,v8.0.0,-8.2979,-27.6532,-30.5939,-10.4111,-7.1832,-8.8017,-10.7284,-10.16,-10.1673,-13.9684,-8.2979,-27.6532,-30.5939,-9.3444
Still,F1,food_02.y4m,v2.0.0,-5.4491,-14.1788,-20.5929,-6.7309,-6.3156,-5.14,-8.2963,-8.6257,-5.5162,-7.6702,-5.4491,-14.1788,-20.5929,-6.0311
Still,F1,food_02.y4m,v3.0.0,-7.7232,-16.7534,-23.1653,-9.0426,-8.6477,-7.1639,-10.1846,-10.4079,-7.8734,-9.4703,-7.7232,-16.7534,-23.1653,-8.3235
Still,F1,food_02.y4m,v4.0.0,-10.1796,-23.037,-32.8397,-12.1375,-9.0527,-9.4052,-12.0792,-12.094,-10.0588,-13.1714,-10.1796,-23.037,-32.8397,-11.0357
Still,F1,food_02.y4m,v5.0.0,-10.7779,-25.8368,-34.7141,-12.9495,-10.1371,-9.8846,-12.6855,-12.9616,-10.7144,-14.0457,-10.7779,-25.8368,-34.7141,-11.7495
Still,F1,food_02.y4m,v6.0.0,-12.0542,-27.4337,-36.313,-14.2673,-11.6034,-11.667,-14.0458,-14.2636,-12.4888,-15.6716,-12.0542,-27.4337,-36.313,-13.0564
Still,F1,food_02.y4m,v7.0.0,-12.2118,-28.5726,-37.6977,-14.564,-11.8433,-11.7726,-14.5253,-14.6514,-12.7048,-16.1506,-12.2118,-28.5726,-37.6977,-13.2754
Still,F1,food_02.y4m,v8.0.0,-12.7949,-29.7641,-38.0925,-15.1741,-11.7922,-12.0176,-16.3495,-15.8566,-12.867,-16.6853,-12.7949,-29.7641,-38.0925,-13.8663
Still,F1,fountain.y4m,v2.0.0,-3.2533,-6.36,-8.3977,-3.7151,-4.9768,-3.028,-5.3026,-5.497,-4.1924,-4.3823,-3.2533,-6.36,-8.3977,-3.5842
Still,F1,fountain.y4m,v3.0.0,-4.6133,-7.667,-9.8549,-5.076,-6.6864,-4.4169,-6.7147,-7.0097,-5.8148,-5.4945,-4.6133,-7.667,-9.8549,-4.9584
Still,F1,fountain.y4m,v4.0.0,-8.2399,-20.6834,-23.2255,-9.8191,-9.2629,-8.1607,-10.7891,-10.9667,-10.023,-11.6487,-8.2399,-20.6834,-23.2255,-9.334
Still,F1,fountain.y4m,v5.0.0,-8.9058,-22.1667,-25.3013,-10.6297,-9.7771,-8.7999,-12.2794,-12.3485,-10.9016,-12.4865,-8.9058,-22.1667,-25.3013,-10.1114
Still,F1,fountain.y4m,v6.0.0,-9.8566,-24.5984,-28.8451,-11.8476,-10.8313,-10.0187,-13.4546,-13.5931,-12.3628,-13.9686,-9.8566,-24.5984,-28.8451,-11.2412
Still,F1,fountain.y4m,v7.0.0,-10.2044,-26.6623,-31.463,-12.4366,-11.1555,-10.3091,-13.9642,-14.2025,-12.8655,-14.7091,-10.2044,-26.6623,-31.463,-11.7431
Still,F1,fountain.y4m,v8.0.0,-10.6424,-28.201,-34.3009,-13.0966,-11.5413,-10.5702,-15.0415,-15.2801,-13.2996,-15.4386,-10.6424,-28.201,-34.3009,-12.2969
Still,F1,lady.y4m,v2.0.0,-3.492,-9.4418,-6.1602,-4.0814,-1.409,-3.6411,-3.8062,-3.8533,-4.2704,-4.1343,-3.492,-9.4418,-6.1602,-3.7651
Still,F1,lady.y4m,v3.0.0,-5.0493,-11.6066,-7.6696,-5.6663,-2.4548,-5.291,-5.611,-5.7672,-6.2852,-5.7664,-5.0493,-11.6066,-7.6696,-5.3482
Still,F1,lady.y4m,v4.0.0,-7.8197,-23.3456,-16.6373,-9.4261,-3.2579,-7.9554,-6.7682,-6.9092,-8.849,-10.5004,-7.8197,-23.3456,-16.6373,-8.5082
Still,F1,lady.y4m,v5.0.0,-8.6255,-25.5819,-19.3644,-10.4649,-5.6303,-8.9041,-7.9988,-8.2455,-10.0184,-11.414,-8.6255,-25.5819,-19.3644,-9.4045
Still,F1,lady.y4m,v6.0.0,-9.9743,-29.3054,-21.9052,-12.0665,-6.2682,-10.656,-9.855,-10.4093,-12.0743,-13.4644,-9.9743,-29.3054,-21.9052,-10.8568
Still,F1,lady.y4m,v7.0.0,-10.3299,-33.6152,-24.5933,-12.8627,-6.7328,-10.9041,-10.7965,-11.3878,-12.5775,-14.7529,-10.3299,-33.6152,-24.5933,-11.377
Still,F1,lady.y4m,v8.0.0,-10.3826,-32.5207,-26.4599,-12.9428,-6.0412,-10.7867,-11.2517,-11.7079,-12.5568,-14.6478,-10.3826,-32.5207,-26.4599,-11.4432
Still,F1,landscape_05.y4m,v2.0.0,-2.0872,-9.3631,-14.4779,-3.1001,-3.7738,-2.7536,-2.606,-2.7783,-3.3481,-5.041,-2.0872,-9.3631,-14.4779,-2.7814
Still,F1,landscape_05.y4m,v3.0.0,-3.3997,-10.2407,-15.8949,-4.3871,-3.7005,-3.9819,-4.2004,-3.8519,-4.735,-6.0458,-3.3997,-10.2407,-15.8949,-4.0784
Still,F1,landscape_05.y4m,v4.0.0,-5.6228,-14.2154,-21.3287,-6.8805,-4.8281,-6.3038,-5.4112,-5.1471,-6.9312,-8.9644,-5.6228,-14.2154,-21.3287,-6.48
Still,F1,landscape_05.y4m,v5.0.0,-5.9529,-17.2083,-23.2274,-7.437,-5.5942,-6.5695,-5.9982,-5.7666,-7.5011,-9.8089,-5.9529,-17.2083,-23.2274,-6.9814
Still,F1,landscape_05.y4m,v6.0.0,-7.0996,-18.7227,-25.4131,-8.6634,-7.4937,-8.0977,-7.831,-7.5251,-9.0677,-11.2739,-7.0996,-18.7227,-25.4131,-8.2029
Still,F1,landscape_05.y4m,v7.0.0,-6.9648,-19.4759,-26.5995,-8.6586,-7.1756,-8.0682,-8.0542,-7.9042,-9.1856,-11.4322,-6.9648,-19.4759,-26.5995,-8.1718
Still,F1,landscape_05.y4m,v8.0.0,-7.0486,-19.8615,-26.9113,-8.7732,-6.8714,-8.0304,-9.1125,-8.5455,-9.1794,-11.5008,-7.0486,-19.8615,-26.9113,-8.2673
Still,F1,landscape_15.y4m,v2.0.0,-1.8316,-22.286,-23.2663,-3.9134,-3.144,-2.8064,-2.0339,-2.1337,-3.5375,-7.4747,-1.8316,-22.286,-23.2663,-2.5957
Still,F1,landscape_15.y4m,v3.0.0,-2.734,-25.5644,-24.1083,-4.9543,-3.1768,-3.8748,-3.3746,-3.2044,-4.6762,-8.9784,-2.734,-25.5644,-24.1083,-3.5541
Still,F1,landscape_15.y4m,v4.0.0,-5.0499,-32.7929,-29.0949,-7.7097,-5.9724,-6.2703,-4.5249,-4.572,-6.9469,-12.6579,-5.0499,-32.7929,-29.0949,-6.0299
Still,F1,landscape_15.y4m,v5.0.0,-5.3326,-35.2539,-30.9668,-8.1922,-8.028,-6.7102,-5.1541,-4.9499,-7.3555,-13.8162,-5.3326,-35.2539,-30.9668,-6.3899
Still,F1,landscape_15.y4m,v6.0.0,-6.502,-37.7582,-32.685,-9.4673,-8.7985,-8.233,-6.5333,-6.5208,-9.014,-15.435,-6.502,-37.7582,-32.685,-7.6191
Still,F1,landscape_15.y4m,v7.0.0,-6.31,-40.4152,-36.1103,-9.6564,-9.1324,-8.1785,-6.8021,-6.9026,-9.1668,-16.3896,-6.31,-40.4152,-36.1103,-7.5691
Still,F1,landscape_15.y4m,v8.0.0,-6.3578,-39.9337,-34.999,-9.6248,-8.7278,-8.1596,-7.3599,-7.2081,-9.1288,-16.1609,-6.3578,-39.9337,-34.999,-7.5903
Still,F1,landscape_16.y4m,v2.0.0,-1.4607,-21.4075,-18.3933,-3.4463,-3.0042,-1.7976,-1.3456,-1.5379,-1.9028,-7.1966,-1.4607,-21.4075,-18.3933,-1.9191
Still,F1,landscape_16.y4m,v3.0.0,-2.8409,-23.9317,-25.3618,-4.9567,-4.4029,-3.0483,-2.8331,-2.5765,-3.3149,-9.9348,-2.8409,-23.9317,-25.3618,-3.3217
Still,F1,landscape_16.y4m,v4.0.0,-4.9032,-24.7677,-27.8933,-6.971,-5.3002,-5.1807,-5.3708,-4.4083,-5.0847,-11.1645,-4.9032,-24.7677,-27.8933,-5.3846
Still,F1,landscape_16.y4m,v5.0.0,-5.1811,-25.1863,-27.5401,-7.2245,-5.4952,-5.3787,-5.4411,-4.7006,-5.3251,-11.4435,-5.1811,-25.1863,-27.5401,-5.6624
Still,F1,landscape_16.y4m,v6.0.0,-6.7263,-27.1061,-30.2513,-8.956,-7.726,-7.2608,-6.9225,-6.4773,-7.1937,-13.8199,-6.7263,-27.1061,-30.2513,-7.2372
Still,F1,landscape_16.y4m,v7.0.0,-6.3712,-23.7131,-26.9985,-8.2342,-7.2602,-6.8882,-7.3886,-6.7248,-6.8181,-12.5294,-6.3712,-23.7131,-26.9985,-6.8313
Still,F1,landscape_16.y4m,v8.0.0,-6.8671,-24.812,-28.7497,-8.8105,-6.9433,-6.7149,-7.5265,-6.8816,-6.677,-12.9934,-6.8671,-24.812,-28.7497,-7.3191
Still,F1,landscape_18.y4m,v2.0.0,-1.0304,-26.7444,-38.2261,-4.2576,-2.6011,-1.7012,-2.2561,-1.9769,-3.2291,-8.5865,-1.0304,-26.7444,-38.2261,-1.8747
Still,F1,landscape_18.y4m,v3.0.0,-1.8587,-31.555,-39.8119,-5.2875,-3.5555,-2.6643,-3.6868,-2.8919,-4.1548,-10.0798,-1.8587,-31.555,-39.8119,-2.7564
Still,F1,landscape_18.y4m,v4.0.0,-4.273,-39.2127,-46.1184,-8.2393,-5.9357,-5.0818,-4.8156,-4.0961,-6.5952,-13.3643,-4.273,-39.2127,-46.1184,-5.2946
Still,F1,landscape_18.y4m,v5.0.0,-4.5064,-41.5064,-47.5499,-8.6626,-8.4176,-5.4747,-5.2848,-4.2428,-6.8952,-14.4113,-4.5064,-41.5064,-47.5499,-5.5908
Still,F1,landscape_18.y4m,v6.0.0,-5.4622,-45.3342,-49.04,-9.8806,-9.5549,-6.6828,-6.0119,-5.3171,-8.3804,-15.9476,-5.4622,-45.3342,-49.04,-6.6124
Still,F1,landscape_18.y4m,v7.0.0,-5.6257,-46.8089,-50.851,-10.205,-11.0119,-7.1073,-6.8374,-6.1645,-8.7625,-15.9611,-5.6257,-46.8089,-50.851,-6.8244
Still,F1,landscape_18.y4m,v8.0.0,-5.7214,-47.2945,-49.9809,-10.2861,-10.3312,-7.1359,-7.2682,-6.489,-8.8266,-16.046,-5.7214,-47.2945,-49.9809,-6.9144
Still,F1,landscape_25.y4m,v2.0.0,-0.9895,-21.9725,-43.5854,-3.0756,-1.8169,-1.204,-0.0072,-0.1015,-2.1504,-7.1548,-0.9895,-21.9725,-43.5854,-1.6896
Still,F1,landscape_25.y4m,v3.0.0,-1.8583,-26.3541,-47.5812,-4.1899,0.1171,-1.5508,-2.2843,-1.533,-2.1635,-8.6055,-1.8583,-26.3541,-47.5812,-2.645
Still,F1,landscape_25.y4m,v4.0.0,-3.8966,-29.5922,-52.1912,-6.3906,-0.5851,-3.8153,-2.3361,-1.7564,-4.0235,-10.7584,-3.8966,-29.5922,-52.1912,-4.742
Still,F1,landscape_25.y4m,v5.0.0,-4.1073,-30.8007,-53.3893,-6.688,-1.2832,-3.9851,-2.2973,-1.869,-4.3816,-11.3577,-4.1073,-30.8007,-53.3893,-5.0283
Still,F1,landscape_25.y4m,v6.0.0,-4.8026,-34.2529,-56.6681,-7.6154,-1.052,-4.9412,-3.2477,-2.8465,-5.5327,-12.9645,-4.8026,-34.2529,-56.6681,-5.8619
Still,F1,landscape_25.y4m,v7.0.0,-4.9544,-33.3958,-54.1492,-7.6063,-0.9071,-4.8827,-3.6861,-3.0943,-5.3807,-12.9596,-4.9544,-33.3958,-54.1492,-6.0159
Still,F1,landscape_25.y4m,v8.0.0,-4.9493,-34.4783,-55.0119,-7.6774,-0.7318,-4.8856,-3.1051,-2.8144,-5.3893,-13.1908,-4.9493,-34.4783,-55.0119,-6.0348
Still,F1,landscape_26.y4m,v2.0.0,-2.4355,-36.8958,-37.0341,-5.4551,-3.5276,-2.8881,-3.6857,-3.9574,-4.709,-7.7148,-2.4355,-36.8958,-37.0341,-3.3619
Still,F1,landscape_26.y4m,v3.0.0,-3.5792,-39.4479,-38.2284,-6.7058,-3.7663,-4.0773,-4.7876,-4.8336,-5.9021,-8.8792,-3.5792,-39.4479,-38.2284,-4.5433
Still,F1,landscape_26.y4m,v4.0.0,-6.0534,-45.7827,-41.4959,-9.4423,-5.9503,-6.7982,-6.8994,-6.7351,-8.3809,-11.7389,-6.0534,-45.7827,-41.4959,-7.1215
Still,F1,landscape_26.y4m,v5.0.0,-6.7323,-47.1916,-42.3637,-10.1763,-7.9671,-7.5026,-8.2202,-8.1799,-9.3728,-12.806,-6.7323,-47.1916,-42.3637,-7.8466
Still,F1,landscape_26.y4m,v6.0.0,-7.5765,-50.1153,-44.1046,-11.2256,-7.8782,-8.5097,-9.5146,-9.1219,-10.4904,-14.1139,-7.5765,-50.1153,-44.1046,-8.7643
Still,F1,landscape_26.y4m,v7.0.0,-7.9469,-51.8514,-43.8954,-11.6393,-8.7782,-9.1429,-9.6903,-9.5331,-11.1724,-14.73,-7.9469,-51.8514,-43.8954,-9.1696
Still,F1,landscape_26.y4m,v8.0.0,-8.341,-52.0067,-44.4257,-12.0332,-8.4851,-9.5163,-10.6503,-10.5516,-11.5441,-14.9966,-8.341,-52.0067,-44.4257,-9.5616
Still,F1,landscape_28.y4m,v2.0.0,-1.2507,-11.1195,-13.9318,-2.3921,-2.7714,-1.8766,-1.7188,-1.7875,-2.6306,-5.2931,-1.2507,-11.1195,-13.9318,-1.9129
Still,F1,landscape_28.y4m,v3.0.0,-2.0911,-13.701,-18.4409,-3.5437,-4.5149,-2.7458,-3.3842,-2.5802,-3.4001,-6.5237,-2.0911,-13.701,-18.4409,-2.901
Still,F1,landscape_28.y4m,v4.0.0,-4.7048,-18.103,-24.8618,-6.4465,-6.4141,-5.7066,-4.7133,-4.1016,-6.19,-9.8933,-4.7048,-18.103,-24.8618,-5.6876
Still,F1,landscape_28.y4m,v5.0.0,-4.9937,-19.5635,-25.798,-6.8007,-5.9517,-5.9389,-5.1242,-4.5032,-6.5882,-10.3176,-4.9937,-19.5635,-25.798,-6.0725
Still,F1,landscape_28.y4m,v6.0.0,-5.7089,-21.7788,-27.6899,-7.695,-6.8937,-7.0715,-6.1456,-5.5309,-7.7694,-11.8491,-5.7089,-21.7788,-27.6899,-6.9111
Still,F1,landscape_28.y4m,v7.0.0,-5.3508,-22.2614,-27.7918,-7.4318,-6.9101,-7.0729,-5.7667,-5.4983,-7.4166,-11.72,-5.3508,-22.2614,-27.7918,-6.6239
Still,F1,landscape_28.y4m,v8.0.0,-6.109,-23.9598,-30.145,-8.3472,-7.7307,-7.7381,-7.8649,-6.9567,-8.6216,-12.7182,-6.109,-23.9598,-30.145,-7.4556
Still,F1,lodge.y4m,v2.0.0,-1.9291,-9.7504,-5.3091,-2.4886,-3.9411,-2.6714,-2.3423,-2.3269,-2.3596,-3.8306,-1.9291,-9.7504,-5.3091,-2.4657
Still,F1,lodge.y4m,v3.0.0,-3.3091,-10.967,-6.5773,-3.8663,-4.5538,-3.9859,-3.2804,-3.1764,-3.6006,-5.1619,-3.3091,-10.967,-6.5773,-3.8301
Still,F1,lodge.y4m,v4.0.0,-5.4012,-19.7233,-10.8603,-6.4307,-5.9215,-6.086,-5.259,-4.8779,-5.5313,-9.0153,-5.4012,-19.7233,-10.8603,-6.4034
Still,F1,lodge.y4m,v5.0.0,-5.6025,-23.9827,-12.9639,-6.9576,-6.2427,-6.2852,-5.6262,-5.2138,-5.9048,-9.9249,-5.6025,-23.9827,-12.9639,-6.9047
Still,F1,lodge.y4m,v6.0.0,-7.3259,-24.8258,-13.5294,-8.5795,-7.5046,-8.2523,-7.3747,-7.1977,-7.8153,-11.5521,-7.3259,-24.8258,-13.5294,-8.5604
Still,F1,lodge.y4m,v7.0.0,-7.1832,-27.2194,-16.6724,-8.7585,-7.5906,-8.0654,-7.4635,-7.2418,-7.8299,-12.572,-7.1832,-27.2194,-16.6724,-8.7106
Still,F1,lodge.y4m,v8.0.0,-7.1046,-27.3133,-17.0682,-8.713,-7.5862,-7.9496,-7.756,-7.5598,-7.8616,-12.4262,-7.1046,-27.3133,-17.0682,-8.6645
Still,F1,party.y4m,v2.0.0,-3.7786,-10.5577,-10.5605,-4.8727,-2.5199,-3.4488,-6.6899,-7.0849,-4.682,-4.5662,-3.7786,-10.5577,-10.5605,-4.2782
Still,F1,party.y4m,v3.0.0,-5.7037,-10.8145,-8.8574,-6.3772,-4.7965,-5.2263,-8.006,-9.1203,-6.9158,-6.2607,-5.7037,-10.8145,-8.8574,-6.0517
Still,F1,party.y4m,v4.0.0,-9.5184,-22.0391,-20.8329,-11.4382,-7.4309,-8.9539,-12.0915,-12.4109,-10.5388,-11.5683,-9.5184,-22.0391,-20.8329,-10.3524
Still,F1,party.y4m,v5.0.0,-10.6689,-25.2458,-23.4655,-12.9148,-9.0625,-9.8206,-16.2173,-15.8786,-11.7327,-12.4569,-10.6689,-25.2458,-23.4655,-11.5936
